run_position,sample_id,track_c_status,track_d_set,same_plan_status,same_plan_execution_status,same_plan_success,same_plan_progress_score,same_plan_elapsed_s,case_dir,updated_at
2058,Spatial/select_toy_spatial/example9,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,56.52772307395935,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_toy_spatial\example9,2026-05-27 22:05:00
2059,Spatial/select_toy_spatial/example10,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,48.40234422683716,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_toy_spatial\example10,2026-05-27 22:05:50
2060,Spatial/select_toy_spatial/example11,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,82.00731754302979,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_toy_spatial\example11,2026-05-27 22:07:14
2061,Spatial/select_toy_spatial/example12,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,51.934882402420044,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_toy_spatial\example12,2026-05-27 22:08:08
2062,Spatial/select_toy_spatial/example13,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,48.07614493370056,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_toy_spatial\example13,2026-05-27 22:08:57
2063,Spatial/select_toy_spatial/example14,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,60.62921476364136,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_toy_spatial\example14,2026-05-27 22:09:59
2064,Spatial/select_toy_spatial/example15,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,expert_sequence_error,False,0.0,11.103397130966187,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_toy_spatial\example15,2026-05-27 22:10:12
2065,Spatial/select_toy_spatial/example16,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.0,45.60599708557129,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_toy_spatial\example16,2026-05-27 22:11:00
2067,Spatial/select_toy_spatial/example19,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,expert_sequence_error,False,0.0,10.846786737442017,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_toy_spatial\example19,2026-05-27 22:11:12
2068,Spatial/select_toy_spatial/example20,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,46.97069525718689,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_toy_spatial\example20,2026-05-27 22:12:00
2069,Spatial/select_toy_spatial/example22,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,expert_sequence_error,False,0.0,10.954218864440918,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_toy_spatial\example22,2026-05-27 22:12:13
2070,Spatial/select_toy_spatial/example23,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,46.56016182899475,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_toy_spatial\example23,2026-05-27 22:13:01
2072,Spatial/select_toy_spatial/example25,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,56.934707164764404,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_toy_spatial\example25,2026-05-27 22:14:00
2074,Spatial/select_toy_spatial/example29,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,expert_sequence_error,False,0.0,11.375949621200562,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_toy_spatial\example29,2026-05-27 22:14:13
2075,Spatial/select_toy_spatial/example30,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,expert_sequence_error,False,0.0,11.662871837615967,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_toy_spatial\example30,2026-05-27 22:14:26
2076,Spatial/select_toy_spatial/example31,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,43.939334869384766,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_toy_spatial\example31,2026-05-27 22:15:11
2077,Spatial/select_toy_spatial/example32,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,50.66280770301819,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_toy_spatial\example32,2026-05-27 22:16:03
2078,Spatial/select_toy_spatial/example33,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,79.18883752822876,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_toy_spatial\example33,2026-05-27 22:17:24
2079,Spatial/select_toy_spatial/example34,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,50.503926515579224,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_toy_spatial\example34,2026-05-27 22:18:16
2080,Spatial/select_toy_spatial/example35,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,54.25822877883911,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_toy_spatial\example35,2026-05-27 22:19:12
2081,Spatial/select_toy_spatial/example36,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,60.27154064178467,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_toy_spatial\example36,2026-05-27 22:20:14
2082,Spatial/select_toy_spatial/example37,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,56.499732971191406,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_toy_spatial\example37,2026-05-27 22:21:12
2083,Spatial/select_toy_spatial/example38,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,31.64125633239746,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_toy_spatial\example38,2026-05-27 22:21:45
2084,Spatial/select_toy_spatial/example40,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,44.14198184013367,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_toy_spatial\example40,2026-05-27 22:22:31
2085,Spatial/select_toy_spatial/example42,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,41.15980529785156,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_toy_spatial\example42,2026-05-27 22:23:14
2086,Spatial/select_toy_spatial/example43,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,45.67557668685913,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_toy_spatial\example43,2026-05-27 22:24:01
2087,Spatial/select_toy_spatial/example44,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,expert_sequence_error,False,0.0,11.19340968132019,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_toy_spatial\example44,2026-05-27 22:24:14
2088,Spatial/select_toy_spatial/example45,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,46.85173487663269,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_toy_spatial\example45,2026-05-27 22:25:02
2089,Spatial/select_toy_spatial/example47,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,51.67065191268921,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_toy_spatial\example47,2026-05-27 22:25:55
2090,Spatial/select_toy_spatial/example48,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,47.621068239212036,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_toy_spatial\example48,2026-05-27 22:26:45
2092,Spatial/select_toy_spatial/example50,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,33.889108419418335,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_toy_spatial\example50,2026-05-27 22:27:20
2093,Spatial/select_toy_spatial/example51,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,expert_sequence_error,False,0.0,11.315404891967773,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_toy_spatial\example51,2026-05-27 22:27:33
2094,Spatial/select_toy_spatial/example52,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,69.98378205299377,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_toy_spatial\example52,2026-05-27 22:28:44
2095,Spatial/select_toy_spatial/example53,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,53.5903959274292,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_toy_spatial\example53,2026-05-27 22:29:40
2096,Spatial/select_toy_spatial/example46,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,54.164387226104736,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_toy_spatial\example46,2026-05-27 22:30:35
2097,Spatial/select_toy_spatial/example56,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,46.926945209503174,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_toy_spatial\example56,2026-05-27 22:31:24
2098,Spatial/select_toy_spatial/example55,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,43.728600025177,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_toy_spatial\example55,2026-05-27 22:32:09
2100,Spatial/select_toy_spatial/example58,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,42.09106159210205,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_toy_spatial\example58,2026-05-27 22:32:53
2101,Spatial/select_toy_spatial/example59,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,38.46308875083923,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_toy_spatial\example59,2026-05-27 22:33:33
2102,Spatial/select_toy_spatial/example61,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,51.928043365478516,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_toy_spatial\example61,2026-05-27 22:34:27
2103,Spatial/select_toy_spatial/example62,C3_entity_mapping_failure,secondary_diagnostic,C3_entity_mapping_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_toy_spatial\example62,2026-05-27 22:34:27
2104,Spatial/select_toy_spatial/example63,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,46.09623146057129,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_toy_spatial\example63,2026-05-27 22:35:14
2105,Spatial/select_toy_spatial/example64,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,expert_sequence_error,False,0.0,11.740248441696167,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_toy_spatial\example64,2026-05-27 22:35:28
2108,Spatial/select_toy_spatial/example70,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,51.61430358886719,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_toy_spatial\example70,2026-05-27 22:36:21
2109,Spatial/select_toy_spatial/example71,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,50.31403589248657,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_toy_spatial\example71,2026-05-27 22:37:12
2110,Spatial/select_toy_spatial/example72,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,expert_sequence_error,False,0.0,11.0109224319458,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_toy_spatial\example72,2026-05-27 22:37:25
2111,Spatial/select_toy_spatial/example73,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,56.53637361526489,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_toy_spatial\example73,2026-05-27 22:38:23
2113,Spatial/select_toy_spatial/example75,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,expert_sequence_error,False,0.0,11.40034532546997,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_toy_spatial\example75,2026-05-27 22:38:36
2114,Spatial/select_toy_spatial/example76,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,46.055307388305664,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_toy_spatial\example76,2026-05-27 22:39:24
2116,Spatial/select_toy_spatial/example79,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,47.737303256988525,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_toy_spatial\example79,2026-05-27 22:40:13
2117,Spatial/select_toy_spatial/example78,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,51.58893346786499,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_toy_spatial\example78,2026-05-27 22:41:06
2118,Spatial/select_toy_spatial/example80,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,46.304004192352295,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_toy_spatial\example80,2026-05-27 22:41:54
2119,Spatial/select_toy_spatial/example81,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,44.65337872505188,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_toy_spatial\example81,2026-05-27 22:42:40
2120,Spatial/select_toy_spatial/example82,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,expert_sequence_error,False,0.0,11.468598365783691,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_toy_spatial\example82,2026-05-27 22:42:53
