run_position,sample_id,track_c_status,track_d_set,replan_R3_status,replan_R3_execution_status,replan_R3_success,replan_R3_progress_score,replan_R3_elapsed_s,case_dir,updated_at
1960,Spatial/select_poker_spatial/example10,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.3333333333333333,53.78840136528015,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_poker_spatial\example10,2026-05-28 23:48:42
1961,Spatial/select_poker_spatial/example11,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C0_qwen_guided_success,completed,True,1.0,40.15923047065735,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_poker_spatial\example11,2026-05-28 23:49:24
1962,Spatial/select_poker_spatial/example12,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.3333333333333333,46.22063207626343,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_poker_spatial\example12,2026-05-28 23:50:12
1963,Spatial/select_poker_spatial/example13,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C3_entity_mapping_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_poker_spatial\example13,2026-05-28 23:50:12
1964,Spatial/select_poker_spatial/example14,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.3333333333333333,48.5582172870636,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_poker_spatial\example14,2026-05-28 23:51:03
1968,Spatial/select_poker_spatial/example18,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C3_entity_mapping_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_poker_spatial\example18,2026-05-28 23:51:03
1969,Spatial/select_poker_spatial/example19,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.3333333333333333,52.30648326873779,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_poker_spatial\example19,2026-05-28 23:51:57
1970,Spatial/select_poker_spatial/example20,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.3333333333333333,50.194437742233276,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_poker_spatial\example20,2026-05-28 23:52:49
1973,Spatial/select_poker_spatial/example23,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.3333333333333333,47.73675799369812,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_poker_spatial\example23,2026-05-28 23:53:39
1974,Spatial/select_poker_spatial/example24,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C0_qwen_guided_success,completed,True,1.0,41.71184277534485,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_poker_spatial\example24,2026-05-28 23:54:22
1975,Spatial/select_poker_spatial/example25,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.3333333333333333,47.02870798110962,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_poker_spatial\example25,2026-05-28 23:55:11
1976,Spatial/select_poker_spatial/example26,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.3333333333333333,55.10968780517578,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_poker_spatial\example26,2026-05-28 23:56:09
1978,Spatial/select_poker_spatial/example28,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C3_entity_mapping_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_poker_spatial\example28,2026-05-28 23:56:09
1979,Spatial/select_poker_spatial/example29,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C0_qwen_guided_success,completed,True,1.0,43.84689116477966,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_poker_spatial\example29,2026-05-28 23:56:54
1981,Spatial/select_poker_spatial/example31,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.3333333333333333,53.17343711853027,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_poker_spatial\example31,2026-05-28 23:57:50
1982,Spatial/select_poker_spatial/example32,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C3_entity_mapping_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_poker_spatial\example32,2026-05-28 23:57:50
1983,Spatial/select_poker_spatial/example33,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.3333333333333333,53.249130964279175,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_poker_spatial\example33,2026-05-28 23:58:45
1985,Spatial/select_poker_spatial/example35,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.3333333333333333,50.90556502342224,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_poker_spatial\example35,2026-05-28 23:59:38
1986,Spatial/select_poker_spatial/example36,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.3333333333333333,50.14987087249756,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_poker_spatial\example36,2026-05-29 00:00:30
1988,Spatial/select_poker_spatial/example38,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.3333333333333333,51.19138741493225,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_poker_spatial\example38,2026-05-29 00:01:23
1989,Spatial/select_poker_spatial/example39,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.3333333333333333,51.17031788825989,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_poker_spatial\example39,2026-05-29 00:02:16
1990,Spatial/select_poker_spatial/example40,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C0_qwen_guided_success,completed,True,1.0,43.677401065826416,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_poker_spatial\example40,2026-05-29 00:03:02
1991,Spatial/select_poker_spatial/example41,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C0_qwen_guided_success,completed,True,1.0,49.7804913520813,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_poker_spatial\example41,2026-05-29 00:03:54
1992,Spatial/select_poker_spatial/example42,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.3333333333333333,53.5054087638855,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_poker_spatial\example42,2026-05-29 00:04:49
1993,Spatial/select_poker_spatial/example43,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C0_qwen_guided_success,completed,True,1.0,41.60352921485901,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_poker_spatial\example43,2026-05-29 00:05:33
1997,Spatial/select_poker_spatial/example47,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C0_qwen_guided_success,completed,True,1.0,40.96897602081299,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_poker_spatial\example47,2026-05-29 00:06:16
1998,Spatial/select_poker_spatial/example48,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.3333333333333333,51.917479276657104,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_poker_spatial\example48,2026-05-29 00:07:10
1999,Spatial/select_poker_spatial/example49,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.3333333333333333,48.164501905441284,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_poker_spatial\example49,2026-05-29 00:08:00
2000,Spatial/select_poker_spatial/example50,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.3333333333333333,51.879546880722046,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_poker_spatial\example50,2026-05-29 00:08:53
2002,Spatial/select_poker_spatial/example52,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C3_entity_mapping_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_poker_spatial\example52,2026-05-29 00:08:53
2006,Spatial/select_poker_spatial/example56,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C0_qwen_guided_success,completed,True,1.0,47.05843114852905,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_poker_spatial\example56,2026-05-29 00:09:43
2007,Spatial/select_poker_spatial/example57,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C3_entity_mapping_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_poker_spatial\example57,2026-05-29 00:09:43
2008,Spatial/select_poker_spatial/example58,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C0_qwen_guided_success,completed,True,1.0,40.72418713569641,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_poker_spatial\example58,2026-05-29 00:10:25
2011,Spatial/select_poker_spatial/example61,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C3_entity_mapping_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_poker_spatial\example61,2026-05-29 00:10:25
2012,Spatial/select_poker_spatial/example63,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.3333333333333333,52.00611686706543,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_poker_spatial\example63,2026-05-29 00:11:19
2014,Spatial/select_poker_spatial/example65,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C0_qwen_guided_success,completed,True,1.0,40.25280809402466,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_poker_spatial\example65,2026-05-29 00:12:02
2015,Spatial/select_poker_spatial/example64,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C3_entity_mapping_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_poker_spatial\example64,2026-05-29 00:12:02
2016,Spatial/select_poker_spatial/example66,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C3_entity_mapping_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_poker_spatial\example66,2026-05-29 00:12:02
2017,Spatial/select_poker_spatial/example67,C2_qwen_conversion_failure,secondary_diagnostic,C1_qwen_guided_condition_failure,completed,False,0.0,12.904464960098267,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_poker_spatial\example67,2026-05-29 00:12:17
2018,Spatial/select_poker_spatial/example68,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.3333333333333333,43.53463053703308,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_poker_spatial\example68,2026-05-29 00:13:02
2019,Spatial/select_poker_spatial/example69,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C3_entity_mapping_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_poker_spatial\example69,2026-05-29 00:13:02
2020,Spatial/select_poker_spatial/example70,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.3333333333333333,51.92389106750488,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_poker_spatial\example70,2026-05-29 00:13:56
2021,Spatial/select_poker_spatial/example71,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C0_qwen_guided_success,completed,True,1.0,39.6179883480072,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_poker_spatial\example71,2026-05-29 00:14:38
2023,Spatial/select_poker_spatial/example72,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.3333333333333333,51.93956184387207,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_poker_spatial\example72,2026-05-29 00:15:31
2024,Spatial/select_poker_spatial/example74,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.3333333333333333,52.89125204086304,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_poker_spatial\example74,2026-05-29 00:16:26
2025,Spatial/select_poker_spatial/example75,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C3_entity_mapping_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_poker_spatial\example75,2026-05-29 00:16:26
2026,Spatial/select_poker_spatial/example76,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C3_entity_mapping_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_poker_spatial\example76,2026-05-29 00:16:26
2027,Spatial/select_poker_spatial/example77,C2_qwen_conversion_failure,secondary_diagnostic,C1_qwen_guided_condition_failure,completed,False,0.3333333333333333,51.965476512908936,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_poker_spatial\example77,2026-05-29 00:17:20
2028,Spatial/select_poker_spatial/example78,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C0_qwen_guided_success,completed,True,1.0,42.55423593521118,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_poker_spatial\example78,2026-05-29 00:18:05
2029,Spatial/select_poker_spatial/example79,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C0_qwen_guided_success,completed,True,1.0,44.00165057182312,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_poker_spatial\example79,2026-05-29 00:18:51
2030,Spatial/select_poker_spatial/example80,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.3333333333333333,47.292102098464966,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_poker_spatial\example80,2026-05-29 00:19:40
2031,Spatial/select_poker_spatial/example81,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C3_entity_mapping_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_poker_spatial\example81,2026-05-29 00:19:40
2032,Spatial/select_poker_spatial/example82,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.3333333333333333,54.8749725818634,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_poker_spatial\example82,2026-05-29 00:20:37
2033,Spatial/select_poker_spatial/example83,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C3_entity_mapping_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_poker_spatial\example83,2026-05-29 00:20:37
2037,Spatial/select_poker_spatial/example87,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C3_entity_mapping_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_poker_spatial\example87,2026-05-29 00:20:37
