sample_id,category,task_name,example,gt_skill_pattern,repeat1_status,repeat2_status,eligible
Spatial/select_chemistry_tube_spatial/example79,Spatial,select_chemistry_tube_spatial,example79,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example80,Spatial,select_chemistry_tube_spatial,example80,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example82,Spatial,select_chemistry_tube_spatial,example82,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example83,Spatial,select_chemistry_tube_spatial,example83,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example84,Spatial,select_chemistry_tube_spatial,example84,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example86,Spatial,select_chemistry_tube_spatial,example86,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example87,Spatial,select_chemistry_tube_spatial,example87,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example88,Spatial,select_chemistry_tube_spatial,example88,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example89,Spatial,select_chemistry_tube_spatial,example89,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example90,Spatial,select_chemistry_tube_spatial,example90,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example91,Spatial,select_chemistry_tube_spatial,example91,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example92,Spatial,select_chemistry_tube_spatial,example92,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example93,Spatial,select_chemistry_tube_spatial,example93,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example94,Spatial,select_chemistry_tube_spatial,example94,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example96,Spatial,select_chemistry_tube_spatial,example96,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example97,Spatial,select_chemistry_tube_spatial,example97,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example98,Spatial,select_chemistry_tube_spatial,example98,pick>lift,completed,completed,True
Spatial/select_chemistry_tube_spatial/example99,Spatial,select_chemistry_tube_spatial,example99,pick>lift,completed,completed,True
Spatial/select_poker_spatial/example0,Spatial,select_poker_spatial,example0,pick>lift,completed,completed,True
Spatial/select_poker_spatial/example1,Spatial,select_poker_spatial,example1,pick>lift,completed,completed,True
Spatial/select_poker_spatial/example2,Spatial,select_poker_spatial,example2,pick>lift,completed,completed,True
Spatial/select_poker_spatial/example3,Spatial,select_poker_spatial,example3,pick>lift,completed,completed,True
Spatial/select_poker_spatial/example4,Spatial,select_poker_spatial,example4,pick>lift,completed,completed,True
Spatial/select_poker_spatial/example5,Spatial,select_poker_spatial,example5,pick>lift,completed,completed,True
Spatial/select_poker_spatial/example6,Spatial,select_poker_spatial,example6,pick>lift,completed,completed,True
Spatial/select_poker_spatial/example7,Spatial,select_poker_spatial,example7,pick>lift,completed,completed,True
Spatial/select_poker_spatial/example8,Spatial,select_poker_spatial,example8,pick>lift,completed,completed,True
Spatial/select_poker_spatial/example9,Spatial,select_poker_spatial,example9,pick>lift,completed,completed,True
Spatial/select_poker_spatial/example10,Spatial,select_poker_spatial,example10,pick>lift,completed,completed,True
Spatial/select_poker_spatial/example11,Spatial,select_poker_spatial,example11,pick>lift,completed,completed,True
Spatial/select_poker_spatial/example12,Spatial,select_poker_spatial,example12,pick>lift,completed,completed,True
Spatial/select_poker_spatial/example13,Spatial,select_poker_spatial,example13,pick>lift,completed,completed,True
Spatial/select_poker_spatial/example14,Spatial,select_poker_spatial,example14,pick>lift,completed,completed,True
Spatial/select_poker_spatial/example15,Spatial,select_poker_spatial,example15,pick>lift,completed,completed,True
Spatial/select_poker_spatial/example16,Spatial,select_poker_spatial,example16,pick>lift,completed,completed,True
Spatial/select_poker_spatial/example17,Spatial,select_poker_spatial,example17,pick>lift,completed,completed,True
Spatial/select_poker_spatial/example18,Spatial,select_poker_spatial,example18,pick>lift,completed,completed,True
Spatial/select_poker_spatial/example19,Spatial,select_poker_spatial,example19,pick>lift,completed,completed,True
Spatial/select_poker_spatial/example20,Spatial,select_poker_spatial,example20,pick>lift,completed,completed,True
Spatial/select_poker_spatial/example21,Spatial,select_poker_spatial,example21,pick>lift,completed,completed,True
Spatial/select_poker_spatial/example22,Spatial,select_poker_spatial,example22,pick>lift,completed,completed,True
Spatial/select_poker_spatial/example23,Spatial,select_poker_spatial,example23,pick>lift,completed,completed,True
Spatial/select_poker_spatial/example24,Spatial,select_poker_spatial,example24,pick>lift,completed,completed,True
Spatial/select_poker_spatial/example25,Spatial,select_poker_spatial,example25,pick>lift,completed,completed,True
Spatial/select_poker_spatial/example26,Spatial,select_poker_spatial,example26,pick>lift,completed,completed,True
Spatial/select_poker_spatial/example27,Spatial,select_poker_spatial,example27,pick>lift,completed,completed,True
Spatial/select_poker_spatial/example28,Spatial,select_poker_spatial,example28,pick>lift,completed,completed,True
Spatial/select_poker_spatial/example29,Spatial,select_poker_spatial,example29,pick>lift,completed,completed,True
Spatial/select_poker_spatial/example30,Spatial,select_poker_spatial,example30,pick>lift,completed,completed,True
Spatial/select_poker_spatial/example31,Spatial,select_poker_spatial,example31,pick>lift,completed,completed,True
Spatial/select_poker_spatial/example32,Spatial,select_poker_spatial,example32,pick>lift,completed,completed,True
Spatial/select_poker_spatial/example33,Spatial,select_poker_spatial,example33,pick>lift,completed,completed,True
Spatial/select_poker_spatial/example34,Spatial,select_poker_spatial,example34,pick>lift,completed,completed,True
Spatial/select_poker_spatial/example35,Spatial,select_poker_spatial,example35,pick>lift,completed,completed,True
Spatial/select_poker_spatial/example36,Spatial,select_poker_spatial,example36,pick>lift,completed,completed,True
Spatial/select_poker_spatial/example37,Spatial,select_poker_spatial,example37,pick>lift,completed,completed,True
Spatial/select_poker_spatial/example38,Spatial,select_poker_spatial,example38,pick>lift,completed,completed,True
Spatial/select_poker_spatial/example39,Spatial,select_poker_spatial,example39,pick>lift,completed,completed,True
Spatial/select_poker_spatial/example40,Spatial,select_poker_spatial,example40,pick>lift,completed,completed,True
Spatial/select_poker_spatial/example41,Spatial,select_poker_spatial,example41,pick>lift,completed,completed,True
Spatial/select_poker_spatial/example42,Spatial,select_poker_spatial,example42,pick>lift,completed,completed,True
Spatial/select_poker_spatial/example43,Spatial,select_poker_spatial,example43,pick>lift,completed,completed,True
Spatial/select_poker_spatial/example44,Spatial,select_poker_spatial,example44,pick>lift,completed,completed,True
Spatial/select_poker_spatial/example45,Spatial,select_poker_spatial,example45,pick>lift,completed,completed,True
Spatial/select_poker_spatial/example46,Spatial,select_poker_spatial,example46,pick>lift,completed,completed,True
Spatial/select_poker_spatial/example47,Spatial,select_poker_spatial,example47,pick>lift,completed,completed,True
Spatial/select_poker_spatial/example48,Spatial,select_poker_spatial,example48,pick>lift,completed,completed,True
Spatial/select_poker_spatial/example49,Spatial,select_poker_spatial,example49,pick>lift,completed,completed,True
Spatial/select_poker_spatial/example50,Spatial,select_poker_spatial,example50,pick>lift,completed,completed,True
Spatial/select_poker_spatial/example51,Spatial,select_poker_spatial,example51,pick>lift,completed,completed,True
Spatial/select_poker_spatial/example52,Spatial,select_poker_spatial,example52,pick>lift,completed,completed,True
Spatial/select_poker_spatial/example53,Spatial,select_poker_spatial,example53,pick>lift,completed,completed,True
Spatial/select_poker_spatial/example54,Spatial,select_poker_spatial,example54,pick>lift,completed,completed,True
Spatial/select_poker_spatial/example55,Spatial,select_poker_spatial,example55,pick>lift,completed,completed,True
Spatial/select_poker_spatial/example56,Spatial,select_poker_spatial,example56,pick>lift,completed,completed,True
Spatial/select_poker_spatial/example57,Spatial,select_poker_spatial,example57,pick>lift,completed,completed,True
Spatial/select_poker_spatial/example58,Spatial,select_poker_spatial,example58,pick>lift,completed,completed,True
Spatial/select_poker_spatial/example59,Spatial,select_poker_spatial,example59,pick>lift,completed,completed,True
Spatial/select_poker_spatial/example60,Spatial,select_poker_spatial,example60,pick>lift,completed,completed,True
Spatial/select_poker_spatial/example61,Spatial,select_poker_spatial,example61,pick>lift,completed,completed,True
Spatial/select_poker_spatial/example63,Spatial,select_poker_spatial,example63,pick>lift,completed,completed,True
Spatial/select_poker_spatial/example62,Spatial,select_poker_spatial,example62,pick>lift,completed,completed,True
Spatial/select_poker_spatial/example65,Spatial,select_poker_spatial,example65,pick>lift,completed,completed,True
Spatial/select_poker_spatial/example64,Spatial,select_poker_spatial,example64,pick>lift,completed,completed,True
Spatial/select_poker_spatial/example66,Spatial,select_poker_spatial,example66,pick>lift,completed,completed,True
Spatial/select_poker_spatial/example67,Spatial,select_poker_spatial,example67,pick>lift,completed,completed,True
Spatial/select_poker_spatial/example68,Spatial,select_poker_spatial,example68,pick>lift,completed,completed,True
Spatial/select_poker_spatial/example69,Spatial,select_poker_spatial,example69,pick>lift,completed,completed,True
Spatial/select_poker_spatial/example70,Spatial,select_poker_spatial,example70,pick>lift,completed,completed,True
Spatial/select_poker_spatial/example71,Spatial,select_poker_spatial,example71,pick>lift,completed,completed,True
Spatial/select_poker_spatial/example73,Spatial,select_poker_spatial,example73,pick>lift,completed,completed,True
Spatial/select_poker_spatial/example72,Spatial,select_poker_spatial,example72,pick>lift,completed,completed,True
Spatial/select_poker_spatial/example74,Spatial,select_poker_spatial,example74,pick>lift,completed,completed,True
Spatial/select_poker_spatial/example75,Spatial,select_poker_spatial,example75,pick>lift,completed,completed,True
Spatial/select_poker_spatial/example76,Spatial,select_poker_spatial,example76,pick>lift,completed,completed,True
Spatial/select_poker_spatial/example77,Spatial,select_poker_spatial,example77,pick>lift,completed,completed,True
Spatial/select_poker_spatial/example78,Spatial,select_poker_spatial,example78,pick>lift,completed,completed,True
Spatial/select_poker_spatial/example79,Spatial,select_poker_spatial,example79,pick>lift,completed,completed,True
Spatial/select_poker_spatial/example80,Spatial,select_poker_spatial,example80,pick>lift,completed,completed,True
Spatial/select_poker_spatial/example81,Spatial,select_poker_spatial,example81,pick>lift,completed,completed,True
Spatial/select_poker_spatial/example82,Spatial,select_poker_spatial,example82,pick>lift,completed,completed,True
Spatial/select_poker_spatial/example83,Spatial,select_poker_spatial,example83,pick>lift,completed,completed,True
Spatial/select_poker_spatial/example84,Spatial,select_poker_spatial,example84,pick>lift,completed,completed,True
Spatial/select_poker_spatial/example85,Spatial,select_poker_spatial,example85,pick>lift,completed,completed,True
