sample_id,category,task_name,example,gt_sequence_length,gt_skills,source_split
Semantic/select_toy_semantic/example72,Semantic,select_toy_semantic,example72,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example73,Semantic,select_toy_semantic,example73,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example74,Semantic,select_toy_semantic,example74,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example75,Semantic,select_toy_semantic,example75,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example76,Semantic,select_toy_semantic,example76,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example77,Semantic,select_toy_semantic,example77,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example78,Semantic,select_toy_semantic,example78,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example79,Semantic,select_toy_semantic,example79,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example80,Semantic,select_toy_semantic,example80,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example81,Semantic,select_toy_semantic,example81,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example82,Semantic,select_toy_semantic,example82,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example83,Semantic,select_toy_semantic,example83,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example84,Semantic,select_toy_semantic,example84,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example85,Semantic,select_toy_semantic,example85,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example86,Semantic,select_toy_semantic,example86,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example87,Semantic,select_toy_semantic,example87,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example88,Semantic,select_toy_semantic,example88,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example89,Semantic,select_toy_semantic,example89,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example90,Semantic,select_toy_semantic,example90,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example91,Semantic,select_toy_semantic,example91,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example92,Semantic,select_toy_semantic,example92,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example93,Semantic,select_toy_semantic,example93,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example94,Semantic,select_toy_semantic,example94,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example95,Semantic,select_toy_semantic,example95,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example96,Semantic,select_toy_semantic,example96,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example97,Semantic,select_toy_semantic,example97,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example98,Semantic,select_toy_semantic,example98,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Semantic/select_toy_semantic/example99,Semantic,select_toy_semantic,example99,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example0,Spatial,add_condiment_spatial,example0,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example1,Spatial,add_condiment_spatial,example1,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example2,Spatial,add_condiment_spatial,example2,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example3,Spatial,add_condiment_spatial,example3,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example4,Spatial,add_condiment_spatial,example4,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example5,Spatial,add_condiment_spatial,example5,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example6,Spatial,add_condiment_spatial,example6,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example7,Spatial,add_condiment_spatial,example7,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example8,Spatial,add_condiment_spatial,example8,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example9,Spatial,add_condiment_spatial,example9,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example10,Spatial,add_condiment_spatial,example10,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example11,Spatial,add_condiment_spatial,example11,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example12,Spatial,add_condiment_spatial,example12,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example13,Spatial,add_condiment_spatial,example13,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example14,Spatial,add_condiment_spatial,example14,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example15,Spatial,add_condiment_spatial,example15,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example16,Spatial,add_condiment_spatial,example16,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example17,Spatial,add_condiment_spatial,example17,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example18,Spatial,add_condiment_spatial,example18,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example19,Spatial,add_condiment_spatial,example19,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example20,Spatial,add_condiment_spatial,example20,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example21,Spatial,add_condiment_spatial,example21,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example22,Spatial,add_condiment_spatial,example22,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example23,Spatial,add_condiment_spatial,example23,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example24,Spatial,add_condiment_spatial,example24,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example25,Spatial,add_condiment_spatial,example25,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example26,Spatial,add_condiment_spatial,example26,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example27,Spatial,add_condiment_spatial,example27,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example28,Spatial,add_condiment_spatial,example28,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example29,Spatial,add_condiment_spatial,example29,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example30,Spatial,add_condiment_spatial,example30,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example31,Spatial,add_condiment_spatial,example31,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example32,Spatial,add_condiment_spatial,example32,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example33,Spatial,add_condiment_spatial,example33,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example34,Spatial,add_condiment_spatial,example34,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example35,Spatial,add_condiment_spatial,example35,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example36,Spatial,add_condiment_spatial,example36,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example37,Spatial,add_condiment_spatial,example37,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example38,Spatial,add_condiment_spatial,example38,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example39,Spatial,add_condiment_spatial,example39,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example40,Spatial,add_condiment_spatial,example40,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example41,Spatial,add_condiment_spatial,example41,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example42,Spatial,add_condiment_spatial,example42,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example43,Spatial,add_condiment_spatial,example43,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example44,Spatial,add_condiment_spatial,example44,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example45,Spatial,add_condiment_spatial,example45,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example46,Spatial,add_condiment_spatial,example46,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example47,Spatial,add_condiment_spatial,example47,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example48,Spatial,add_condiment_spatial,example48,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example49,Spatial,add_condiment_spatial,example49,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example50,Spatial,add_condiment_spatial,example50,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example51,Spatial,add_condiment_spatial,example51,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example52,Spatial,add_condiment_spatial,example52,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example53,Spatial,add_condiment_spatial,example53,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example54,Spatial,add_condiment_spatial,example54,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example55,Spatial,add_condiment_spatial,example55,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example56,Spatial,add_condiment_spatial,example56,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example57,Spatial,add_condiment_spatial,example57,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example58,Spatial,add_condiment_spatial,example58,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example59,Spatial,add_condiment_spatial,example59,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example60,Spatial,add_condiment_spatial,example60,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example61,Spatial,add_condiment_spatial,example61,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example62,Spatial,add_condiment_spatial,example62,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example63,Spatial,add_condiment_spatial,example63,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example64,Spatial,add_condiment_spatial,example64,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example65,Spatial,add_condiment_spatial,example65,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example66,Spatial,add_condiment_spatial,example66,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example67,Spatial,add_condiment_spatial,example67,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example68,Spatial,add_condiment_spatial,example68,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example69,Spatial,add_condiment_spatial,example69,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example70,Spatial,add_condiment_spatial,example70,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example71,Spatial,add_condiment_spatial,example71,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example72,Spatial,add_condiment_spatial,example72,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example73,Spatial,add_condiment_spatial,example73,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example74,Spatial,add_condiment_spatial,example74,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example75,Spatial,add_condiment_spatial,example75,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example76,Spatial,add_condiment_spatial,example76,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example77,Spatial,add_condiment_spatial,example77,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example78,Spatial,add_condiment_spatial,example78,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example79,Spatial,add_condiment_spatial,example79,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example80,Spatial,add_condiment_spatial,example80,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example81,Spatial,add_condiment_spatial,example81,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example82,Spatial,add_condiment_spatial,example82,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example83,Spatial,add_condiment_spatial,example83,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example84,Spatial,add_condiment_spatial,example84,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example85,Spatial,add_condiment_spatial,example85,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example86,Spatial,add_condiment_spatial,example86,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example87,Spatial,add_condiment_spatial,example87,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example88,Spatial,add_condiment_spatial,example88,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example89,Spatial,add_condiment_spatial,example89,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example90,Spatial,add_condiment_spatial,example90,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example91,Spatial,add_condiment_spatial,example91,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example92,Spatial,add_condiment_spatial,example92,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example93,Spatial,add_condiment_spatial,example93,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example94,Spatial,add_condiment_spatial,example94,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example95,Spatial,add_condiment_spatial,example95,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example96,Spatial,add_condiment_spatial,example96,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example97,Spatial,add_condiment_spatial,example97,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example98,Spatial,add_condiment_spatial,example98,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/add_condiment_spatial/example99,Spatial,add_condiment_spatial,example99,2,pick>pour,VLABench/vlm_evaluation_v1.0_public
Spatial/insert_bloom_flower/example0,Spatial,insert_bloom_flower,example0,2,pick>insert,VLABench/vlm_evaluation_v1.0_public
