sample_id,category,task_name,example,gt_skill_pattern,execution_candidate_reason
Spatial/select_chemistry_tube_spatial/example84,Spatial,select_chemistry_tube_spatial,example84,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example85,Spatial,select_chemistry_tube_spatial,example85,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example86,Spatial,select_chemistry_tube_spatial,example86,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example87,Spatial,select_chemistry_tube_spatial,example87,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example88,Spatial,select_chemistry_tube_spatial,example88,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example89,Spatial,select_chemistry_tube_spatial,example89,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example90,Spatial,select_chemistry_tube_spatial,example90,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example91,Spatial,select_chemistry_tube_spatial,example91,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example92,Spatial,select_chemistry_tube_spatial,example92,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example93,Spatial,select_chemistry_tube_spatial,example93,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example94,Spatial,select_chemistry_tube_spatial,example94,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example95,Spatial,select_chemistry_tube_spatial,example95,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example96,Spatial,select_chemistry_tube_spatial,example96,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example97,Spatial,select_chemistry_tube_spatial,example97,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example98,Spatial,select_chemistry_tube_spatial,example98,pick>lift,S0_generic_compatible_preload_target
Spatial/select_chemistry_tube_spatial/example99,Spatial,select_chemistry_tube_spatial,example99,pick>lift,S0_generic_compatible_preload_target
Spatial/select_fruit_spatial/example0,Spatial,select_fruit_spatial,example0,pick>place,S0_generic_compatible_preload_target
Spatial/select_fruit_spatial/example1,Spatial,select_fruit_spatial,example1,pick>place,S0_generic_compatible_preload_target
Spatial/select_fruit_spatial/example2,Spatial,select_fruit_spatial,example2,pick>place,S0_generic_compatible_preload_target
Spatial/select_fruit_spatial/example3,Spatial,select_fruit_spatial,example3,pick>place,S0_generic_compatible_preload_target
Spatial/select_fruit_spatial/example4,Spatial,select_fruit_spatial,example4,pick>place,S0_generic_compatible_preload_target
Spatial/select_fruit_spatial/example5,Spatial,select_fruit_spatial,example5,pick>place,S0_generic_compatible_preload_target
Spatial/select_fruit_spatial/example6,Spatial,select_fruit_spatial,example6,pick>place,S0_generic_compatible_preload_target
Spatial/select_fruit_spatial/example7,Spatial,select_fruit_spatial,example7,pick>place,S0_generic_compatible_preload_target
Spatial/select_fruit_spatial/example8,Spatial,select_fruit_spatial,example8,pick>place,S0_generic_compatible_preload_target
Spatial/select_fruit_spatial/example9,Spatial,select_fruit_spatial,example9,pick>place,S0_generic_compatible_preload_target
Spatial/select_fruit_spatial/example10,Spatial,select_fruit_spatial,example10,pick>place,S0_generic_compatible_preload_target
Spatial/select_fruit_spatial/example11,Spatial,select_fruit_spatial,example11,pick>place,S0_generic_compatible_preload_target
Spatial/select_fruit_spatial/example12,Spatial,select_fruit_spatial,example12,pick>place,S0_generic_compatible_preload_target
Spatial/select_fruit_spatial/example13,Spatial,select_fruit_spatial,example13,pick>place,S0_generic_compatible_preload_target
Spatial/select_fruit_spatial/example14,Spatial,select_fruit_spatial,example14,pick>place,S0_generic_compatible_preload_target
Spatial/select_fruit_spatial/example15,Spatial,select_fruit_spatial,example15,pick>place,S0_generic_compatible_preload_target
Spatial/select_fruit_spatial/example16,Spatial,select_fruit_spatial,example16,pick>place,S0_generic_compatible_preload_target
Spatial/select_fruit_spatial/example17,Spatial,select_fruit_spatial,example17,pick>place,S0_generic_compatible_preload_target
Spatial/select_fruit_spatial/example18,Spatial,select_fruit_spatial,example18,pick>place,S0_generic_compatible_preload_target
Spatial/select_fruit_spatial/example19,Spatial,select_fruit_spatial,example19,pick>place,S0_generic_compatible_preload_target
Spatial/select_fruit_spatial/example20,Spatial,select_fruit_spatial,example20,pick>place,S0_generic_compatible_preload_target
Spatial/select_fruit_spatial/example21,Spatial,select_fruit_spatial,example21,pick>place,S0_generic_compatible_preload_target
Spatial/select_fruit_spatial/example22,Spatial,select_fruit_spatial,example22,pick>place,S0_generic_compatible_preload_target
Spatial/select_fruit_spatial/example23,Spatial,select_fruit_spatial,example23,pick>place,S0_generic_compatible_preload_target
Spatial/select_fruit_spatial/example24,Spatial,select_fruit_spatial,example24,pick>place,S0_generic_compatible_preload_target
Spatial/select_fruit_spatial/example25,Spatial,select_fruit_spatial,example25,pick>place,S0_generic_compatible_preload_target
Spatial/select_fruit_spatial/example26,Spatial,select_fruit_spatial,example26,pick>place,S0_generic_compatible_preload_target
Spatial/select_fruit_spatial/example27,Spatial,select_fruit_spatial,example27,pick>place,S0_generic_compatible_preload_target
Spatial/select_fruit_spatial/example28,Spatial,select_fruit_spatial,example28,pick>place,S0_generic_compatible_preload_target
Spatial/select_fruit_spatial/example29,Spatial,select_fruit_spatial,example29,pick>place,S0_generic_compatible_preload_target
Spatial/select_fruit_spatial/example30,Spatial,select_fruit_spatial,example30,pick>place,S0_generic_compatible_preload_target
Spatial/select_fruit_spatial/example31,Spatial,select_fruit_spatial,example31,pick>place,S0_generic_compatible_preload_target
Spatial/select_fruit_spatial/example32,Spatial,select_fruit_spatial,example32,pick>place,S0_generic_compatible_preload_target
Spatial/select_fruit_spatial/example33,Spatial,select_fruit_spatial,example33,pick>place,S0_generic_compatible_preload_target
Spatial/select_fruit_spatial/example34,Spatial,select_fruit_spatial,example34,pick>place,S0_generic_compatible_preload_target
Spatial/select_fruit_spatial/example35,Spatial,select_fruit_spatial,example35,pick>place,S0_generic_compatible_preload_target
Spatial/select_fruit_spatial/example36,Spatial,select_fruit_spatial,example36,pick>place,S0_generic_compatible_preload_target
Spatial/select_fruit_spatial/example37,Spatial,select_fruit_spatial,example37,pick>place,S0_generic_compatible_preload_target
Spatial/select_fruit_spatial/example38,Spatial,select_fruit_spatial,example38,pick>place,S0_generic_compatible_preload_target
Spatial/select_fruit_spatial/example39,Spatial,select_fruit_spatial,example39,pick>place,S0_generic_compatible_preload_target
Spatial/select_fruit_spatial/example40,Spatial,select_fruit_spatial,example40,pick>place,S0_generic_compatible_preload_target
Spatial/select_fruit_spatial/example41,Spatial,select_fruit_spatial,example41,pick>place,S0_generic_compatible_preload_target
Spatial/select_fruit_spatial/example42,Spatial,select_fruit_spatial,example42,pick>place,S0_generic_compatible_preload_target
Spatial/select_fruit_spatial/example43,Spatial,select_fruit_spatial,example43,pick>place,S0_generic_compatible_preload_target
Spatial/select_fruit_spatial/example44,Spatial,select_fruit_spatial,example44,pick>place,S0_generic_compatible_preload_target
Spatial/select_fruit_spatial/example45,Spatial,select_fruit_spatial,example45,pick>place,S0_generic_compatible_preload_target
Spatial/select_fruit_spatial/example46,Spatial,select_fruit_spatial,example46,pick>place,S0_generic_compatible_preload_target
Spatial/select_fruit_spatial/example47,Spatial,select_fruit_spatial,example47,pick>place,S0_generic_compatible_preload_target
Spatial/select_fruit_spatial/example48,Spatial,select_fruit_spatial,example48,pick>place,S0_generic_compatible_preload_target
Spatial/select_fruit_spatial/example49,Spatial,select_fruit_spatial,example49,pick>place,S0_generic_compatible_preload_target
Spatial/select_fruit_spatial/example50,Spatial,select_fruit_spatial,example50,pick>place,S0_generic_compatible_preload_target
Spatial/select_fruit_spatial/example51,Spatial,select_fruit_spatial,example51,pick>place,S0_generic_compatible_preload_target
Spatial/select_fruit_spatial/example52,Spatial,select_fruit_spatial,example52,pick>place,S0_generic_compatible_preload_target
Spatial/select_fruit_spatial/example53,Spatial,select_fruit_spatial,example53,pick>place,S0_generic_compatible_preload_target
Spatial/select_fruit_spatial/example54,Spatial,select_fruit_spatial,example54,pick>place,S0_generic_compatible_preload_target
Spatial/select_fruit_spatial/example55,Spatial,select_fruit_spatial,example55,pick>place,S0_generic_compatible_preload_target
Spatial/select_fruit_spatial/example56,Spatial,select_fruit_spatial,example56,pick>place,S0_generic_compatible_preload_target
Spatial/select_fruit_spatial/example57,Spatial,select_fruit_spatial,example57,pick>place,S0_generic_compatible_preload_target
Spatial/select_fruit_spatial/example58,Spatial,select_fruit_spatial,example58,pick>place,S0_generic_compatible_preload_target
Spatial/select_fruit_spatial/example59,Spatial,select_fruit_spatial,example59,pick>place,S0_generic_compatible_preload_target
Spatial/select_fruit_spatial/example60,Spatial,select_fruit_spatial,example60,pick>place,S0_generic_compatible_preload_target
Spatial/select_fruit_spatial/example61,Spatial,select_fruit_spatial,example61,pick>place,S0_generic_compatible_preload_target
Spatial/select_fruit_spatial/example62,Spatial,select_fruit_spatial,example62,pick>place,S0_generic_compatible_preload_target
Spatial/select_fruit_spatial/example63,Spatial,select_fruit_spatial,example63,pick>place,S0_generic_compatible_preload_target
Spatial/select_fruit_spatial/example64,Spatial,select_fruit_spatial,example64,pick>place,S0_generic_compatible_preload_target
Spatial/select_fruit_spatial/example65,Spatial,select_fruit_spatial,example65,pick>place,S0_generic_compatible_preload_target
Spatial/select_fruit_spatial/example66,Spatial,select_fruit_spatial,example66,pick>place,S0_generic_compatible_preload_target
Spatial/select_fruit_spatial/example67,Spatial,select_fruit_spatial,example67,pick>place,S0_generic_compatible_preload_target
Spatial/select_fruit_spatial/example68,Spatial,select_fruit_spatial,example68,pick>place,S0_generic_compatible_preload_target
Spatial/select_fruit_spatial/example69,Spatial,select_fruit_spatial,example69,pick>place,S0_generic_compatible_preload_target
Spatial/select_fruit_spatial/example70,Spatial,select_fruit_spatial,example70,pick>place,S0_generic_compatible_preload_target
Spatial/select_fruit_spatial/example71,Spatial,select_fruit_spatial,example71,pick>place,S0_generic_compatible_preload_target
Spatial/select_fruit_spatial/example72,Spatial,select_fruit_spatial,example72,pick>place,S0_generic_compatible_preload_target
Spatial/select_fruit_spatial/example73,Spatial,select_fruit_spatial,example73,pick>place,S0_generic_compatible_preload_target
Spatial/select_fruit_spatial/example74,Spatial,select_fruit_spatial,example74,pick>place,S0_generic_compatible_preload_target
Spatial/select_fruit_spatial/example75,Spatial,select_fruit_spatial,example75,pick>place,S0_generic_compatible_preload_target
Spatial/select_fruit_spatial/example76,Spatial,select_fruit_spatial,example76,pick>place,S0_generic_compatible_preload_target
Spatial/select_fruit_spatial/example77,Spatial,select_fruit_spatial,example77,pick>place,S0_generic_compatible_preload_target
Spatial/select_fruit_spatial/example78,Spatial,select_fruit_spatial,example78,pick>place,S0_generic_compatible_preload_target
Spatial/select_fruit_spatial/example79,Spatial,select_fruit_spatial,example79,pick>place,S0_generic_compatible_preload_target
Spatial/select_fruit_spatial/example80,Spatial,select_fruit_spatial,example80,pick>place,S0_generic_compatible_preload_target
Spatial/select_fruit_spatial/example81,Spatial,select_fruit_spatial,example81,pick>place,S0_generic_compatible_preload_target
Spatial/select_fruit_spatial/example82,Spatial,select_fruit_spatial,example82,pick>place,S0_generic_compatible_preload_target
Spatial/select_fruit_spatial/example83,Spatial,select_fruit_spatial,example83,pick>place,S0_generic_compatible_preload_target
Spatial/select_fruit_spatial/example84,Spatial,select_fruit_spatial,example84,pick>place,S0_generic_compatible_preload_target
Spatial/select_fruit_spatial/example85,Spatial,select_fruit_spatial,example85,pick>place,S0_generic_compatible_preload_target
