sample_id,category,task_name,example,initial_status,variant,status_code,success
Semantic/select_book_semantic/example84,Semantic,select_book_semantic,example84,C2_qwen_conversion_failure,SR,C2_qwen_conversion_failure,False
Semantic/select_book_semantic/example84,Semantic,select_book_semantic,example84,C2_qwen_conversion_failure,NF,C2_qwen_conversion_failure,False
Semantic/select_book_semantic/example84,Semantic,select_book_semantic,example84,C2_qwen_conversion_failure,R1,C2_qwen_conversion_failure,False
Semantic/select_book_semantic/example84,Semantic,select_book_semantic,example84,C2_qwen_conversion_failure,R2,C2_qwen_conversion_failure,False
Semantic/select_book_semantic/example84,Semantic,select_book_semantic,example84,C2_qwen_conversion_failure,R3,C1_qwen_guided_condition_failure,False
Semantic/select_book_semantic/example84,Semantic,select_book_semantic,example84,C2_qwen_conversion_failure,R4,C2_qwen_conversion_failure,False
Semantic/select_book_semantic/example84,Semantic,select_book_semantic,example84,C2_qwen_conversion_failure,R3_MF,C2_qwen_conversion_failure,False
Semantic/select_book_semantic/example84,Semantic,select_book_semantic,example84,C2_qwen_conversion_failure,R3_MO,C2_qwen_conversion_failure,False
Semantic/select_book_semantic/example84,Semantic,select_book_semantic,example84,C2_qwen_conversion_failure,R3_SHUF,C2_qwen_conversion_failure,False
Semantic/select_drink_semantic/example47,Semantic,select_drink_semantic,example47,C2_qwen_conversion_failure,SR,C2_qwen_conversion_failure,False
Semantic/select_drink_semantic/example47,Semantic,select_drink_semantic,example47,C2_qwen_conversion_failure,NF,C2_qwen_conversion_failure,False
Semantic/select_drink_semantic/example47,Semantic,select_drink_semantic,example47,C2_qwen_conversion_failure,R1,C2_qwen_conversion_failure,False
Semantic/select_drink_semantic/example47,Semantic,select_drink_semantic,example47,C2_qwen_conversion_failure,R2,C2_qwen_conversion_failure,False
Semantic/select_drink_semantic/example47,Semantic,select_drink_semantic,example47,C2_qwen_conversion_failure,R3,C2_qwen_conversion_failure,False
Semantic/select_drink_semantic/example47,Semantic,select_drink_semantic,example47,C2_qwen_conversion_failure,R4,C2_qwen_conversion_failure,False
Semantic/select_drink_semantic/example47,Semantic,select_drink_semantic,example47,C2_qwen_conversion_failure,R3_MF,C2_qwen_conversion_failure,False
Semantic/select_drink_semantic/example47,Semantic,select_drink_semantic,example47,C2_qwen_conversion_failure,R3_MO,C2_qwen_conversion_failure,False
Semantic/select_drink_semantic/example47,Semantic,select_drink_semantic,example47,C2_qwen_conversion_failure,R3_SHUF,C2_qwen_conversion_failure,False
Semantic/select_poker_semantic/example21,Semantic,select_poker_semantic,example21,C2_qwen_conversion_failure,SR,C2_qwen_conversion_failure,False
Semantic/select_poker_semantic/example21,Semantic,select_poker_semantic,example21,C2_qwen_conversion_failure,NF,C2_qwen_conversion_failure,False
Semantic/select_poker_semantic/example21,Semantic,select_poker_semantic,example21,C2_qwen_conversion_failure,R1,C2_qwen_conversion_failure,False
Semantic/select_poker_semantic/example21,Semantic,select_poker_semantic,example21,C2_qwen_conversion_failure,R2,C2_qwen_conversion_failure,False
Semantic/select_poker_semantic/example21,Semantic,select_poker_semantic,example21,C2_qwen_conversion_failure,R3,C2_qwen_conversion_failure,False
Semantic/select_poker_semantic/example21,Semantic,select_poker_semantic,example21,C2_qwen_conversion_failure,R4,C2_qwen_conversion_failure,False
Semantic/select_poker_semantic/example21,Semantic,select_poker_semantic,example21,C2_qwen_conversion_failure,R3_MF,C2_qwen_conversion_failure,False
Semantic/select_poker_semantic/example21,Semantic,select_poker_semantic,example21,C2_qwen_conversion_failure,R3_MO,C2_qwen_conversion_failure,False
Semantic/select_poker_semantic/example21,Semantic,select_poker_semantic,example21,C2_qwen_conversion_failure,R3_SHUF,C2_qwen_conversion_failure,False
Semantic/select_poker_semantic/example23,Semantic,select_poker_semantic,example23,C2_qwen_conversion_failure,SR,C2_qwen_conversion_failure,False
Semantic/select_poker_semantic/example23,Semantic,select_poker_semantic,example23,C2_qwen_conversion_failure,NF,C2_qwen_conversion_failure,False
Semantic/select_poker_semantic/example23,Semantic,select_poker_semantic,example23,C2_qwen_conversion_failure,R1,C2_qwen_conversion_failure,False
Semantic/select_poker_semantic/example23,Semantic,select_poker_semantic,example23,C2_qwen_conversion_failure,R2,C2_qwen_conversion_failure,False
Semantic/select_poker_semantic/example23,Semantic,select_poker_semantic,example23,C2_qwen_conversion_failure,R3,C2_qwen_conversion_failure,False
Semantic/select_poker_semantic/example23,Semantic,select_poker_semantic,example23,C2_qwen_conversion_failure,R4,C2_qwen_conversion_failure,False
Semantic/select_poker_semantic/example23,Semantic,select_poker_semantic,example23,C2_qwen_conversion_failure,R3_MF,C2_qwen_conversion_failure,False
Semantic/select_poker_semantic/example23,Semantic,select_poker_semantic,example23,C2_qwen_conversion_failure,R3_MO,C2_qwen_conversion_failure,False
Semantic/select_poker_semantic/example23,Semantic,select_poker_semantic,example23,C2_qwen_conversion_failure,R3_SHUF,C2_qwen_conversion_failure,False
Semantic/select_poker_semantic/example25,Semantic,select_poker_semantic,example25,C2_qwen_conversion_failure,SR,C2_qwen_conversion_failure,False
Semantic/select_poker_semantic/example25,Semantic,select_poker_semantic,example25,C2_qwen_conversion_failure,NF,C2_qwen_conversion_failure,False
Semantic/select_poker_semantic/example25,Semantic,select_poker_semantic,example25,C2_qwen_conversion_failure,R1,C2_qwen_conversion_failure,False
Semantic/select_poker_semantic/example25,Semantic,select_poker_semantic,example25,C2_qwen_conversion_failure,R2,C2_qwen_conversion_failure,False
Semantic/select_poker_semantic/example25,Semantic,select_poker_semantic,example25,C2_qwen_conversion_failure,R3,C2_qwen_conversion_failure,False
Semantic/select_poker_semantic/example25,Semantic,select_poker_semantic,example25,C2_qwen_conversion_failure,R4,C2_qwen_conversion_failure,False
Semantic/select_poker_semantic/example25,Semantic,select_poker_semantic,example25,C2_qwen_conversion_failure,R3_MF,C2_qwen_conversion_failure,False
Semantic/select_poker_semantic/example25,Semantic,select_poker_semantic,example25,C2_qwen_conversion_failure,R3_MO,C2_qwen_conversion_failure,False
Semantic/select_poker_semantic/example25,Semantic,select_poker_semantic,example25,C2_qwen_conversion_failure,R3_SHUF,C2_qwen_conversion_failure,False
Semantic/select_poker_semantic/example35,Semantic,select_poker_semantic,example35,C2_qwen_conversion_failure,SR,C2_qwen_conversion_failure,False
Semantic/select_poker_semantic/example35,Semantic,select_poker_semantic,example35,C2_qwen_conversion_failure,NF,C2_qwen_conversion_failure,False
Semantic/select_poker_semantic/example35,Semantic,select_poker_semantic,example35,C2_qwen_conversion_failure,R1,C2_qwen_conversion_failure,False
Semantic/select_poker_semantic/example35,Semantic,select_poker_semantic,example35,C2_qwen_conversion_failure,R2,C2_qwen_conversion_failure,False
Semantic/select_poker_semantic/example35,Semantic,select_poker_semantic,example35,C2_qwen_conversion_failure,R3,C2_qwen_conversion_failure,False
Semantic/select_poker_semantic/example35,Semantic,select_poker_semantic,example35,C2_qwen_conversion_failure,R4,C2_qwen_conversion_failure,False
Semantic/select_poker_semantic/example35,Semantic,select_poker_semantic,example35,C2_qwen_conversion_failure,R3_MF,C2_qwen_conversion_failure,False
Semantic/select_poker_semantic/example35,Semantic,select_poker_semantic,example35,C2_qwen_conversion_failure,R3_MO,C2_qwen_conversion_failure,False
Semantic/select_poker_semantic/example35,Semantic,select_poker_semantic,example35,C2_qwen_conversion_failure,R3_SHUF,C2_qwen_conversion_failure,False
Semantic/select_poker_semantic/example5,Semantic,select_poker_semantic,example5,C2_qwen_conversion_failure,SR,C2_qwen_conversion_failure,False
Semantic/select_poker_semantic/example5,Semantic,select_poker_semantic,example5,C2_qwen_conversion_failure,NF,C2_qwen_conversion_failure,False
Semantic/select_poker_semantic/example5,Semantic,select_poker_semantic,example5,C2_qwen_conversion_failure,R1,C0_qwen_guided_success,True
Semantic/select_poker_semantic/example5,Semantic,select_poker_semantic,example5,C2_qwen_conversion_failure,R2,C2_qwen_conversion_failure,False
Semantic/select_poker_semantic/example5,Semantic,select_poker_semantic,example5,C2_qwen_conversion_failure,R3,C2_qwen_conversion_failure,False
Semantic/select_poker_semantic/example5,Semantic,select_poker_semantic,example5,C2_qwen_conversion_failure,R4,C2_qwen_conversion_failure,False
Semantic/select_poker_semantic/example5,Semantic,select_poker_semantic,example5,C2_qwen_conversion_failure,R3_MF,C2_qwen_conversion_failure,False
Semantic/select_poker_semantic/example5,Semantic,select_poker_semantic,example5,C2_qwen_conversion_failure,R3_MO,C0_qwen_guided_success,True
Semantic/select_poker_semantic/example5,Semantic,select_poker_semantic,example5,C2_qwen_conversion_failure,R3_SHUF,C2_qwen_conversion_failure,False
Semantic/select_poker_semantic/example52,Semantic,select_poker_semantic,example52,C2_qwen_conversion_failure,SR,C2_qwen_conversion_failure,False
Semantic/select_poker_semantic/example52,Semantic,select_poker_semantic,example52,C2_qwen_conversion_failure,NF,C2_qwen_conversion_failure,False
Semantic/select_poker_semantic/example52,Semantic,select_poker_semantic,example52,C2_qwen_conversion_failure,R1,C3_entity_mapping_failure,False
Semantic/select_poker_semantic/example52,Semantic,select_poker_semantic,example52,C2_qwen_conversion_failure,R2,C2_qwen_conversion_failure,False
Semantic/select_poker_semantic/example52,Semantic,select_poker_semantic,example52,C2_qwen_conversion_failure,R3,C2_qwen_conversion_failure,False
Semantic/select_poker_semantic/example52,Semantic,select_poker_semantic,example52,C2_qwen_conversion_failure,R4,C2_qwen_conversion_failure,False
Semantic/select_poker_semantic/example52,Semantic,select_poker_semantic,example52,C2_qwen_conversion_failure,R3_MF,C2_qwen_conversion_failure,False
Semantic/select_poker_semantic/example52,Semantic,select_poker_semantic,example52,C2_qwen_conversion_failure,R3_MO,C2_qwen_conversion_failure,False
Semantic/select_poker_semantic/example52,Semantic,select_poker_semantic,example52,C2_qwen_conversion_failure,R3_SHUF,C2_qwen_conversion_failure,False
Semantic/select_poker_semantic/example53,Semantic,select_poker_semantic,example53,C2_qwen_conversion_failure,SR,C2_qwen_conversion_failure,False
Semantic/select_poker_semantic/example53,Semantic,select_poker_semantic,example53,C2_qwen_conversion_failure,NF,C2_qwen_conversion_failure,False
Semantic/select_poker_semantic/example53,Semantic,select_poker_semantic,example53,C2_qwen_conversion_failure,R1,C2_qwen_conversion_failure,False
Semantic/select_poker_semantic/example53,Semantic,select_poker_semantic,example53,C2_qwen_conversion_failure,R2,C2_qwen_conversion_failure,False
Semantic/select_poker_semantic/example53,Semantic,select_poker_semantic,example53,C2_qwen_conversion_failure,R3,C2_qwen_conversion_failure,False
Semantic/select_poker_semantic/example53,Semantic,select_poker_semantic,example53,C2_qwen_conversion_failure,R4,C2_qwen_conversion_failure,False
Semantic/select_poker_semantic/example53,Semantic,select_poker_semantic,example53,C2_qwen_conversion_failure,R3_MF,C2_qwen_conversion_failure,False
Semantic/select_poker_semantic/example53,Semantic,select_poker_semantic,example53,C2_qwen_conversion_failure,R3_MO,C2_qwen_conversion_failure,False
Semantic/select_poker_semantic/example53,Semantic,select_poker_semantic,example53,C2_qwen_conversion_failure,R3_SHUF,C2_qwen_conversion_failure,False
Semantic/select_poker_semantic/example67,Semantic,select_poker_semantic,example67,C2_qwen_conversion_failure,SR,C2_qwen_conversion_failure,False
Semantic/select_poker_semantic/example67,Semantic,select_poker_semantic,example67,C2_qwen_conversion_failure,NF,C2_qwen_conversion_failure,False
Semantic/select_poker_semantic/example67,Semantic,select_poker_semantic,example67,C2_qwen_conversion_failure,R1,C2_qwen_conversion_failure,False
Semantic/select_poker_semantic/example67,Semantic,select_poker_semantic,example67,C2_qwen_conversion_failure,R2,C2_qwen_conversion_failure,False
Semantic/select_poker_semantic/example67,Semantic,select_poker_semantic,example67,C2_qwen_conversion_failure,R3,C1_qwen_guided_condition_failure,False
Semantic/select_poker_semantic/example67,Semantic,select_poker_semantic,example67,C2_qwen_conversion_failure,R4,C2_qwen_conversion_failure,False
Semantic/select_poker_semantic/example67,Semantic,select_poker_semantic,example67,C2_qwen_conversion_failure,R3_MF,C2_qwen_conversion_failure,False
Semantic/select_poker_semantic/example67,Semantic,select_poker_semantic,example67,C2_qwen_conversion_failure,R3_MO,C2_qwen_conversion_failure,False
Semantic/select_poker_semantic/example67,Semantic,select_poker_semantic,example67,C2_qwen_conversion_failure,R3_SHUF,C2_qwen_conversion_failure,False
Semantic/select_poker_semantic/example77,Semantic,select_poker_semantic,example77,C2_qwen_conversion_failure,SR,C2_qwen_conversion_failure,False
Semantic/select_poker_semantic/example77,Semantic,select_poker_semantic,example77,C2_qwen_conversion_failure,NF,C2_qwen_conversion_failure,False
Semantic/select_poker_semantic/example77,Semantic,select_poker_semantic,example77,C2_qwen_conversion_failure,R1,C2_qwen_conversion_failure,False
Semantic/select_poker_semantic/example77,Semantic,select_poker_semantic,example77,C2_qwen_conversion_failure,R2,C2_qwen_conversion_failure,False
Semantic/select_poker_semantic/example77,Semantic,select_poker_semantic,example77,C2_qwen_conversion_failure,R3,C2_qwen_conversion_failure,False
Semantic/select_poker_semantic/example77,Semantic,select_poker_semantic,example77,C2_qwen_conversion_failure,R4,C2_qwen_conversion_failure,False
Semantic/select_poker_semantic/example77,Semantic,select_poker_semantic,example77,C2_qwen_conversion_failure,R3_MF,C2_qwen_conversion_failure,False
Semantic/select_poker_semantic/example77,Semantic,select_poker_semantic,example77,C2_qwen_conversion_failure,R3_MO,C2_qwen_conversion_failure,False
Semantic/select_poker_semantic/example77,Semantic,select_poker_semantic,example77,C2_qwen_conversion_failure,R3_SHUF,C2_qwen_conversion_failure,False
Semantic/select_poker_semantic/example97,Semantic,select_poker_semantic,example97,C2_qwen_conversion_failure,SR,C2_qwen_conversion_failure,False
Semantic/select_poker_semantic/example97,Semantic,select_poker_semantic,example97,C2_qwen_conversion_failure,NF,C2_qwen_conversion_failure,False
Semantic/select_poker_semantic/example97,Semantic,select_poker_semantic,example97,C2_qwen_conversion_failure,R1,C2_qwen_conversion_failure,False
Semantic/select_poker_semantic/example97,Semantic,select_poker_semantic,example97,C2_qwen_conversion_failure,R2,C2_qwen_conversion_failure,False
Semantic/select_poker_semantic/example97,Semantic,select_poker_semantic,example97,C2_qwen_conversion_failure,R3,C2_qwen_conversion_failure,False
Semantic/select_poker_semantic/example97,Semantic,select_poker_semantic,example97,C2_qwen_conversion_failure,R4,C2_qwen_conversion_failure,False
Semantic/select_poker_semantic/example97,Semantic,select_poker_semantic,example97,C2_qwen_conversion_failure,R3_MF,C2_qwen_conversion_failure,False
Semantic/select_poker_semantic/example97,Semantic,select_poker_semantic,example97,C2_qwen_conversion_failure,R3_MO,C2_qwen_conversion_failure,False
Semantic/select_poker_semantic/example97,Semantic,select_poker_semantic,example97,C2_qwen_conversion_failure,R3_SHUF,C2_qwen_conversion_failure,False
Semantic/select_toy_semantic/example51,Semantic,select_toy_semantic,example51,C2_qwen_conversion_failure,SR,C2_qwen_conversion_failure,False
Semantic/select_toy_semantic/example51,Semantic,select_toy_semantic,example51,C2_qwen_conversion_failure,NF,C2_qwen_conversion_failure,False
Semantic/select_toy_semantic/example51,Semantic,select_toy_semantic,example51,C2_qwen_conversion_failure,R1,C2_qwen_conversion_failure,False
Semantic/select_toy_semantic/example51,Semantic,select_toy_semantic,example51,C2_qwen_conversion_failure,R2,C2_qwen_conversion_failure,False
Semantic/select_toy_semantic/example51,Semantic,select_toy_semantic,example51,C2_qwen_conversion_failure,R3,C2_qwen_conversion_failure,False
Semantic/select_toy_semantic/example51,Semantic,select_toy_semantic,example51,C2_qwen_conversion_failure,R4,C2_qwen_conversion_failure,False
Semantic/select_toy_semantic/example51,Semantic,select_toy_semantic,example51,C2_qwen_conversion_failure,R3_MF,C2_qwen_conversion_failure,False
