sample_id,category,task,condition,schema_valid,operation_sequence_exact_match,skill_name_accuracy,action_recall_rate,action_order_accuracy,object_argument_accuracy,target_argument_accuracy,step_level_f1,sequence_edit_distance,latency_s
Spatial/select_book_spatial/example24,Spatial,select_book_spatial,P1,1,0,0.5,0.5,0.0,0.0,,0.0,2,2.776337146759033
Spatial/select_book_spatial/example24,Spatial,select_book_spatial,P2,1,0,0.5,0.5,0.0,0.0,,0.0,2,2.619677782058716
Spatial/select_book_spatial/example24,Spatial,select_book_spatial,P3,1,0,0.0,0.5,0.0,0.0,,0.0,4,2.637490749359131
Spatial/select_book_spatial/example19,Spatial,select_book_spatial,P1,1,0,0.5,0.5,0.0,0.0,,0.0,2,2.485844135284424
Spatial/select_book_spatial/example19,Spatial,select_book_spatial,P2,1,0,0.5,0.5,0.0,0.0,,0.0,2,3.138141632080078
Spatial/select_book_spatial/example19,Spatial,select_book_spatial,P3,1,0,0.0,0.5,0.0,0.0,,0.0,3,3.440361499786377
Spatial/select_book_spatial/example25,Spatial,select_book_spatial,P1,1,0,0.5,0.5,0.0,0.0,,0.0,2,3.271937847137451
Spatial/select_book_spatial/example25,Spatial,select_book_spatial,P2,1,0,0.5,0.5,0.0,1.0,,0.5,1,2.815573215484619
Spatial/select_book_spatial/example25,Spatial,select_book_spatial,P3,1,0,0.5,0.5,0.0,0.0,,0.0,2,3.7361814975738525
Spatial/select_book_spatial/example27,Spatial,select_book_spatial,P1,1,0,0.5,0.5,0.0,0.0,,0.0,2,3.087523937225342
Spatial/select_book_spatial/example27,Spatial,select_book_spatial,P2,1,0,0.5,0.5,0.0,1.0,,0.5,1,3.9284019470214844
Spatial/select_book_spatial/example27,Spatial,select_book_spatial,P3,1,0,0.0,0.5,0.0,0.0,,0.0,4,4.692597150802612
Spatial/select_book_spatial/example28,Spatial,select_book_spatial,P1,1,0,0.5,0.5,0.0,0.0,,0.0,2,3.9668636322021484
Spatial/select_book_spatial/example28,Spatial,select_book_spatial,P2,1,0,0.5,0.5,0.0,1.0,,0.5,1,3.620105504989624
Spatial/select_book_spatial/example28,Spatial,select_book_spatial,P3,1,0,0.0,0.5,0.0,0.0,,0.0,4,4.654613971710205
Spatial/select_book_spatial/example26,Spatial,select_book_spatial,P1,1,0,0.5,0.5,0.0,0.0,,0.0,2,3.4352266788482666
Spatial/select_book_spatial/example26,Spatial,select_book_spatial,P2,1,0,0.5,0.5,0.0,0.0,,0.0,2,3.874074935913086
Spatial/select_book_spatial/example26,Spatial,select_book_spatial,P3,1,0,0.5,0.5,0.0,0.0,,0.0,2,4.043626546859741
Spatial/select_book_spatial/example30,Spatial,select_book_spatial,P1,1,0,0.5,0.5,0.0,0.0,,0.0,2,4.0304882526397705
Spatial/select_book_spatial/example30,Spatial,select_book_spatial,P2,1,0,0.5,0.5,0.0,0.0,,0.0,2,3.419114828109741
Spatial/select_book_spatial/example30,Spatial,select_book_spatial,P3,1,0,0.0,0.5,0.0,0.0,,0.0,3,4.4881086349487305
Spatial/select_book_spatial/example29,Spatial,select_book_spatial,P1,1,0,0.5,0.5,0.0,0.0,,0.0,2,3.8827526569366455
Spatial/select_book_spatial/example29,Spatial,select_book_spatial,P2,1,0,0.5,0.5,0.0,0.0,,0.0,2,3.566826581954956
Spatial/select_book_spatial/example29,Spatial,select_book_spatial,P3,1,0,0.5,0.5,0.0,0.0,,0.0,2,3.7358133792877197
Spatial/select_book_spatial/example31,Spatial,select_book_spatial,P1,1,0,0.5,0.5,0.0,0.0,,0.0,2,3.7327868938446045
Spatial/select_book_spatial/example31,Spatial,select_book_spatial,P2,1,0,0.5,0.5,0.0,1.0,,0.5,1,3.3011159896850586
Spatial/select_book_spatial/example31,Spatial,select_book_spatial,P3,1,0,0.5,0.5,0.0,0.0,,0.0,2,3.9048967361450195
Spatial/select_book_spatial/example32,Spatial,select_book_spatial,P1,1,0,0.5,0.5,0.0,0.0,,0.0,2,3.5516645908355713
Spatial/select_book_spatial/example32,Spatial,select_book_spatial,P2,1,0,0.5,0.5,0.0,0.0,,0.0,2,3.1353394985198975
Spatial/select_book_spatial/example32,Spatial,select_book_spatial,P3,1,0,0.0,0.5,0.0,0.0,,0.0,4,3.7449111938476562
Spatial/select_book_spatial/example33,Spatial,select_book_spatial,P1,1,0,0.5,0.5,0.0,0.0,,0.0,2,3.019963026046753
Spatial/select_book_spatial/example33,Spatial,select_book_spatial,P2,1,0,0.5,0.5,0.0,0.0,,0.0,2,2.833577871322632
Spatial/select_book_spatial/example33,Spatial,select_book_spatial,P3,1,0,0.0,0.5,0.0,0.0,,0.0,3,3.496039867401123
Spatial/select_book_spatial/example34,Spatial,select_book_spatial,P1,1,0,0.5,0.5,0.0,0.0,,0.0,2,2.4841346740722656
Spatial/select_book_spatial/example34,Spatial,select_book_spatial,P2,1,0,0.5,0.5,0.0,0.0,,0.0,2,2.9348108768463135
Spatial/select_book_spatial/example34,Spatial,select_book_spatial,P3,1,0,0.0,0.5,0.0,0.0,,0.0,3,3.3050105571746826
Spatial/select_book_spatial/example35,Spatial,select_book_spatial,P1,1,0,0.5,0.5,0.0,0.0,,0.0,2,3.2329580783843994
Spatial/select_book_spatial/example35,Spatial,select_book_spatial,P2,1,0,0.5,0.5,0.0,0.0,,0.0,2,2.8311703205108643
Spatial/select_book_spatial/example35,Spatial,select_book_spatial,P3,1,0,0.5,0.5,0.0,0.0,,0.0,2,3.69693922996521
Spatial/select_book_spatial/example36,Spatial,select_book_spatial,P1,1,0,0.5,0.5,0.0,0.0,,0.0,2,3.1407883167266846
Spatial/select_book_spatial/example36,Spatial,select_book_spatial,P2,1,0,0.5,0.5,0.0,1.0,,0.5,1,3.2986907958984375
Spatial/select_book_spatial/example36,Spatial,select_book_spatial,P3,1,0,0.0,0.5,0.0,0.0,,0.0,4,3.7637393474578857
Spatial/select_book_spatial/example37,Spatial,select_book_spatial,P1,1,0,0.5,0.5,0.0,0.0,,0.0,2,3.504504919052124
Spatial/select_book_spatial/example37,Spatial,select_book_spatial,P2,1,0,0.5,0.5,0.0,1.0,,0.5,1,3.313039779663086
Spatial/select_book_spatial/example37,Spatial,select_book_spatial,P3,1,0,0.0,0.5,0.0,0.0,,0.0,4,4.081819534301758
Spatial/select_book_spatial/example38,Spatial,select_book_spatial,P1,1,0,0.5,0.5,0.0,0.0,,0.0,2,3.004215955734253
Spatial/select_book_spatial/example38,Spatial,select_book_spatial,P2,1,0,0.5,0.5,0.0,0.0,,0.0,2,3.152806282043457
Spatial/select_book_spatial/example38,Spatial,select_book_spatial,P3,1,0,0.0,0.5,0.0,0.0,,0.0,3,3.461106538772583
Spatial/select_book_spatial/example39,Spatial,select_book_spatial,P1,1,0,0.5,0.5,0.0,0.0,,0.0,2,3.0037271976470947
Spatial/select_book_spatial/example39,Spatial,select_book_spatial,P2,1,0,0.5,0.5,0.0,0.0,,0.0,2,2.4882209300994873
Spatial/select_book_spatial/example39,Spatial,select_book_spatial,P3,1,0,0.0,0.5,0.0,0.0,,0.0,4,4.083332300186157
Spatial/select_book_spatial/example40,Spatial,select_book_spatial,P1,1,0,0.5,0.5,0.0,0.0,,0.0,2,3.1613504886627197
Spatial/select_book_spatial/example40,Spatial,select_book_spatial,P2,1,0,0.5,0.5,0.0,0.0,,0.0,2,3.2055044174194336
Spatial/select_book_spatial/example40,Spatial,select_book_spatial,P3,1,0,0.0,0.5,0.0,0.0,,0.0,3,3.7733688354492188
Spatial/select_book_spatial/example41,Spatial,select_book_spatial,P1,1,0,0.5,0.5,0.0,0.0,,0.0,2,3.0035858154296875
Spatial/select_book_spatial/example41,Spatial,select_book_spatial,P2,1,0,0.5,0.5,0.0,0.0,,0.0,2,2.3899354934692383
Spatial/select_book_spatial/example41,Spatial,select_book_spatial,P3,1,0,0.0,0.5,0.0,0.0,,0.0,4,4.080653429031372
Spatial/select_book_spatial/example42,Spatial,select_book_spatial,P1,1,0,0.5,0.5,0.0,0.0,,0.0,2,2.997074604034424
Spatial/select_book_spatial/example42,Spatial,select_book_spatial,P2,1,0,0.5,0.5,0.0,0.0,,0.0,2,2.999584197998047
Spatial/select_book_spatial/example42,Spatial,select_book_spatial,P3,1,0,0.5,0.5,0.0,0.0,,0.0,2,3.000643491744995
Spatial/select_book_spatial/example43,Spatial,select_book_spatial,P1,1,0,0.5,0.5,0.0,0.0,,0.0,2,2.8560996055603027
Spatial/select_book_spatial/example43,Spatial,select_book_spatial,P2,1,0,0.5,0.5,0.0,1.0,,0.5,1,2.242396831512451
Spatial/select_book_spatial/example43,Spatial,select_book_spatial,P3,1,0,0.0,0.5,0.0,0.0,,0.0,4,3.483638048171997
Spatial/select_book_spatial/example44,Spatial,select_book_spatial,P1,1,0,0.5,0.5,0.0,0.0,,0.0,2,2.869891405105591
Spatial/select_book_spatial/example44,Spatial,select_book_spatial,P2,1,0,0.5,0.5,0.0,0.0,,0.0,2,2.5060317516326904
Spatial/select_book_spatial/example44,Spatial,select_book_spatial,P3,1,0,0.0,0.5,0.0,0.0,,0.0,3,2.814735174179077
Spatial/select_book_spatial/example45,Spatial,select_book_spatial,P1,1,0,0.5,0.5,0.0,0.0,,0.0,2,1.9890682697296143
Spatial/select_book_spatial/example45,Spatial,select_book_spatial,P2,1,0,0.5,0.5,0.0,0.0,,0.0,2,1.8345487117767334
Spatial/select_book_spatial/example45,Spatial,select_book_spatial,P3,1,0,0.5,0.5,0.0,0.0,,0.0,2,1.8867237567901611
Spatial/select_book_spatial/example46,Spatial,select_book_spatial,P1,1,0,0.5,0.5,0.0,0.0,,0.0,2,1.7328672409057617
Spatial/select_book_spatial/example46,Spatial,select_book_spatial,P2,1,0,0.5,0.5,0.0,1.0,,0.5,1,2.2349326610565186
Spatial/select_book_spatial/example46,Spatial,select_book_spatial,P3,1,0,0.0,0.5,0.0,0.0,,0.0,4,2.5952513217926025
Spatial/select_book_spatial/example47,Spatial,select_book_spatial,P1,1,0,0.5,0.5,0.0,0.0,,0.0,2,2.0207102298736572
Spatial/select_book_spatial/example47,Spatial,select_book_spatial,P2,1,0,0.5,0.5,0.0,0.0,,0.0,2,1.7766928672790527
Spatial/select_book_spatial/example47,Spatial,select_book_spatial,P3,1,0,0.0,0.5,0.0,0.0,,0.0,3,1.6210055351257324
Spatial/select_book_spatial/example48,Spatial,select_book_spatial,P1,1,0,0.5,0.5,0.0,0.0,,0.0,2,1.8863043785095215
Spatial/select_book_spatial/example48,Spatial,select_book_spatial,P2,1,0,0.5,0.5,0.0,1.0,,0.5,1,1.6387591361999512
Spatial/select_book_spatial/example48,Spatial,select_book_spatial,P3,1,0,0.0,0.5,0.0,0.0,,0.0,4,2.3588955402374268
Spatial/select_book_spatial/example49,Spatial,select_book_spatial,P1,1,0,0.5,0.5,0.0,0.0,,0.0,2,2.6201860904693604
Spatial/select_book_spatial/example49,Spatial,select_book_spatial,P2,1,0,0.5,0.5,0.0,0.0,,0.0,2,3.328261137008667
Spatial/select_book_spatial/example49,Spatial,select_book_spatial,P3,1,0,0.0,0.5,0.0,0.0,,0.0,4,3.6385321617126465
Spatial/select_book_spatial/example50,Spatial,select_book_spatial,P1,1,0,0.5,0.5,0.0,0.0,,0.0,2,2.7055277824401855
Spatial/select_book_spatial/example50,Spatial,select_book_spatial,P2,1,0,0.5,0.5,0.0,0.0,,0.0,2,2.24947452545166
Spatial/select_book_spatial/example50,Spatial,select_book_spatial,P3,1,0,0.0,0.5,0.0,0.0,,0.0,4,2.3436949253082275
Spatial/select_book_spatial/example51,Spatial,select_book_spatial,P1,1,0,0.5,0.5,0.0,0.0,,0.0,2,2.189920425415039
Spatial/select_book_spatial/example51,Spatial,select_book_spatial,P2,1,0,0.5,0.5,0.0,0.0,,0.0,2,3.308861017227173
Spatial/select_book_spatial/example51,Spatial,select_book_spatial,P3,1,0,0.0,0.5,0.0,0.0,,0.0,3,3.613135814666748
Spatial/select_book_spatial/example52,Spatial,select_book_spatial,P1,1,0,0.5,0.5,0.0,0.0,,0.0,2,3.307570457458496
Spatial/select_book_spatial/example52,Spatial,select_book_spatial,P2,1,0,0.5,0.5,0.0,0.0,,0.0,2,3.1502602100372314
Spatial/select_book_spatial/example52,Spatial,select_book_spatial,P3,1,0,0.5,0.5,0.0,0.0,,0.0,2,3.6196515560150146
Spatial/select_book_spatial/example53,Spatial,select_book_spatial,P1,1,0,0.5,0.5,0.0,0.0,,0.0,2,2.967639446258545
Spatial/select_book_spatial/example53,Spatial,select_book_spatial,P2,1,0,0.5,0.5,0.0,1.0,,0.5,1,3.322662830352783
Spatial/select_book_spatial/example53,Spatial,select_book_spatial,P3,1,0,0.0,0.5,0.0,0.0,,0.0,4,3.782545804977417
Spatial/select_book_spatial/example54,Spatial,select_book_spatial,P1,1,0,0.5,0.5,0.0,0.0,,0.0,2,3.137240171432495
Spatial/select_book_spatial/example54,Spatial,select_book_spatial,P2,1,0,0.5,0.5,0.0,0.0,,0.0,2,3.1669869422912598
Spatial/select_book_spatial/example54,Spatial,select_book_spatial,P3,1,0,0.5,0.5,0.0,0.0,,0.0,2,3.5717172622680664
Spatial/select_book_spatial/example55,Spatial,select_book_spatial,P1,1,0,0.5,0.5,0.0,0.0,,0.0,2,2.8074803352355957
Spatial/select_book_spatial/example55,Spatial,select_book_spatial,P2,1,0,0.5,0.5,0.0,0.0,,0.0,2,3.0264158248901367
Spatial/select_book_spatial/example55,Spatial,select_book_spatial,P3,1,0,0.5,0.5,0.0,0.0,,0.0,2,3.116626262664795
Spatial/select_book_spatial/example56,Spatial,select_book_spatial,P1,1,0,0.5,0.5,0.0,0.0,,0.0,2,2.7024037837982178
Spatial/select_book_spatial/example56,Spatial,select_book_spatial,P2,1,0,0.5,0.5,0.0,0.0,,0.0,2,2.397637367248535
Spatial/select_book_spatial/example56,Spatial,select_book_spatial,P3,1,0,0.0,0.5,0.0,0.0,,0.0,3,3.317777156829834
Spatial/select_book_spatial/example57,Spatial,select_book_spatial,P1,1,0,0.5,0.5,0.0,0.0,,0.0,2,2.858231544494629
Spatial/select_book_spatial/example57,Spatial,select_book_spatial,P2,1,0,0.5,0.5,0.0,1.0,,0.5,1,2.8157615661621094
Spatial/select_book_spatial/example57,Spatial,select_book_spatial,P3,1,0,0.5,0.5,0.0,0.0,,0.0,2,2.8163390159606934
Spatial/select_book_spatial/example58,Spatial,select_book_spatial,P1,1,0,0.5,0.5,0.0,0.0,,0.0,2,2.054751396179199
Spatial/select_book_spatial/example58,Spatial,select_book_spatial,P2,1,0,0.5,0.5,0.0,0.0,,0.0,2,2.054426670074463
Spatial/select_book_spatial/example58,Spatial,select_book_spatial,P3,1,0,0.0,0.5,0.0,0.0,,0.0,4,3.474958896636963
Spatial/select_book_spatial/example59,Spatial,select_book_spatial,P1,1,0,0.5,0.5,0.0,0.0,,0.0,2,2.863715648651123
Spatial/select_book_spatial/example59,Spatial,select_book_spatial,P2,1,0,0.5,0.5,0.0,0.0,,0.0,2,3.462575674057007
Spatial/select_book_spatial/example59,Spatial,select_book_spatial,P3,1,0,0.0,0.5,0.0,0.0,,0.0,4,3.7689871788024902
Spatial/select_book_spatial/example60,Spatial,select_book_spatial,P1,1,0,0.5,0.5,0.0,0.0,,0.0,2,3.156773567199707
Spatial/select_book_spatial/example60,Spatial,select_book_spatial,P2,1,0,0.5,0.5,0.0,1.0,,0.5,1,2.6711344718933105
Spatial/select_book_spatial/example60,Spatial,select_book_spatial,P3,1,0,0.5,0.5,0.0,0.0,,0.0,2,3.426569938659668
Spatial/select_book_spatial/example61,Spatial,select_book_spatial,P1,1,0,0.5,0.5,0.0,0.0,,0.0,2,2.897571325302124
Spatial/select_book_spatial/example61,Spatial,select_book_spatial,P2,1,0,0.5,0.5,0.0,0.0,,0.0,2,3.151688575744629
Spatial/select_book_spatial/example61,Spatial,select_book_spatial,P3,1,0,0.0,0.5,0.0,0.0,,0.0,3,3.624926805496216
Spatial/select_book_spatial/example62,Spatial,select_book_spatial,P1,1,0,0.5,0.5,0.0,0.0,,0.0,2,3.307755947113037
Spatial/select_book_spatial/example62,Spatial,select_book_spatial,P2,1,0,0.5,0.5,0.0,0.0,,0.0,2,3.0715253353118896
Spatial/select_book_spatial/example62,Spatial,select_book_spatial,P3,1,0,0.0,0.5,0.0,0.0,,0.0,3,3.882474422454834
Spatial/select_book_spatial/example63,Spatial,select_book_spatial,P1,1,0,0.5,0.5,0.0,0.0,,0.0,2,3.080810546875
Spatial/select_book_spatial/example63,Spatial,select_book_spatial,P2,1,0,0.5,0.5,0.0,1.0,,0.5,1,3.1760005950927734
Spatial/select_book_spatial/example63,Spatial,select_book_spatial,P3,1,0,0.5,0.5,0.0,0.0,,0.0,2,3.03010630607605
Spatial/select_book_spatial/example64,Spatial,select_book_spatial,P1,1,0,0.5,0.5,0.0,0.0,,0.0,2,2.961801290512085
Spatial/select_book_spatial/example64,Spatial,select_book_spatial,P2,1,0,0.5,0.5,0.0,0.0,,0.0,2,2.511638879776001
Spatial/select_book_spatial/example64,Spatial,select_book_spatial,P3,1,0,0.0,0.5,0.0,0.0,,0.0,4,3.692859172821045
Spatial/select_book_spatial/example65,Spatial,select_book_spatial,P1,1,0,0.5,0.5,0.0,0.0,,0.0,2,3.0483055114746094
Spatial/select_book_spatial/example65,Spatial,select_book_spatial,P2,1,0,0.5,0.5,0.0,0.0,,0.0,2,2.547166109085083
Spatial/select_book_spatial/example65,Spatial,select_book_spatial,P3,1,0,0.5,0.5,0.0,0.0,,0.0,2,2.501248836517334
Spatial/select_book_spatial/example66,Spatial,select_book_spatial,P1,1,0,0.5,0.5,0.0,0.0,,0.0,2,1.8455979824066162
Spatial/select_book_spatial/example66,Spatial,select_book_spatial,P2,1,0,0.5,0.5,0.0,1.0,,0.5,1,2.2650527954101562
Spatial/select_book_spatial/example66,Spatial,select_book_spatial,P3,1,0,0.5,0.5,0.0,0.0,,0.0,2,2.0660488605499268
Spatial/select_book_spatial/example67,Spatial,select_book_spatial,P1,1,0,0.5,0.5,0.0,0.0,,0.0,2,2.7181363105773926
Spatial/select_book_spatial/example67,Spatial,select_book_spatial,P2,1,0,0.5,0.5,0.0,1.0,,0.5,1,2.413872480392456
Spatial/select_book_spatial/example67,Spatial,select_book_spatial,P3,1,0,0.5,0.5,0.0,0.0,,0.0,2,2.002701759338379
Spatial/select_book_spatial/example68,Spatial,select_book_spatial,P1,1,0,0.5,0.5,0.0,0.0,,0.0,2,2.458112955093384
Spatial/select_book_spatial/example68,Spatial,select_book_spatial,P2,1,0,0.5,0.5,0.0,1.0,,0.5,1,2.8112716674804688
Spatial/select_book_spatial/example68,Spatial,select_book_spatial,P3,1,0,0.5,0.5,0.0,0.0,,0.0,2,2.510877847671509
Spatial/select_book_spatial/example69,Spatial,select_book_spatial,P1,1,0,0.5,0.5,0.0,0.0,,0.0,2,2.9740042686462402
Spatial/select_book_spatial/example69,Spatial,select_book_spatial,P2,1,0,0.5,0.5,0.0,1.0,,0.5,1,2.357891321182251
Spatial/select_book_spatial/example69,Spatial,select_book_spatial,P3,1,0,0.5,0.5,0.0,0.0,,0.0,2,2.8171913623809814
Spatial/select_book_spatial/example70,Spatial,select_book_spatial,P1,1,0,0.5,0.5,0.0,0.0,,0.0,2,2.604077100753784
Spatial/select_book_spatial/example70,Spatial,select_book_spatial,P2,1,0,0.5,0.5,0.0,1.0,,0.5,1,2.7523207664489746
Spatial/select_book_spatial/example70,Spatial,select_book_spatial,P3,1,0,0.5,0.5,0.0,0.0,,0.0,2,2.8969826698303223
Spatial/select_book_spatial/example71,Spatial,select_book_spatial,P1,1,0,0.5,0.5,0.0,0.0,,0.0,2,2.9120566844940186
Spatial/select_book_spatial/example71,Spatial,select_book_spatial,P2,1,0,0.5,0.5,0.0,1.0,,0.5,1,2.702014446258545
Spatial/select_book_spatial/example71,Spatial,select_book_spatial,P3,1,0,0.5,0.5,0.0,0.0,,0.0,2,3.232640266418457
Spatial/select_book_spatial/example72,Spatial,select_book_spatial,P1,1,0,0.5,0.5,0.0,0.0,,0.0,2,3.0416929721832275
Spatial/select_book_spatial/example72,Spatial,select_book_spatial,P2,1,0,0.5,0.5,0.0,0.0,,0.0,2,3.12992000579834
Spatial/select_book_spatial/example72,Spatial,select_book_spatial,P3,1,0,0.0,0.5,0.0,0.0,,0.0,3,3.4506077766418457
Spatial/select_book_spatial/example73,Spatial,select_book_spatial,P1,1,0,0.5,0.5,0.0,0.0,,0.0,2,3.1563632488250732
Spatial/select_book_spatial/example73,Spatial,select_book_spatial,P2,1,0,0.5,0.5,0.0,0.0,,0.0,2,3.0561070442199707
Spatial/select_book_spatial/example73,Spatial,select_book_spatial,P3,1,0,0.0,0.5,0.0,0.0,,0.0,3,3.924628734588623
Spatial/select_book_spatial/example74,Spatial,select_book_spatial,P1,1,0,0.5,0.5,0.0,0.0,,0.0,2,3.246580123901367
Spatial/select_book_spatial/example74,Spatial,select_book_spatial,P2,1,0,0.5,0.5,0.0,1.0,,0.5,1,4.091137170791626
Spatial/select_book_spatial/example74,Spatial,select_book_spatial,P3,1,0,0.5,0.5,0.0,0.0,,0.0,2,4.177344083786011
Spatial/select_book_spatial/example75,Spatial,select_book_spatial,P1,1,0,0.5,0.5,0.0,0.0,,0.0,2,4.182348728179932
Spatial/select_book_spatial/example75,Spatial,select_book_spatial,P2,1,0,0.5,0.5,0.0,1.0,,0.5,1,3.9540648460388184
Spatial/select_book_spatial/example75,Spatial,select_book_spatial,P3,1,0,0.5,0.5,0.0,0.0,,0.0,2,4.3273234367370605
Spatial/select_book_spatial/example76,Spatial,select_book_spatial,P1,1,0,0.5,0.5,0.0,0.0,,0.0,2,4.326517343521118
Spatial/select_book_spatial/example76,Spatial,select_book_spatial,P2,1,0,0.5,0.5,0.0,0.0,,0.0,2,3.8843770027160645
Spatial/select_book_spatial/example76,Spatial,select_book_spatial,P3,1,0,0.0,0.5,0.0,0.0,,0.0,3,4.340670585632324
Spatial/select_book_spatial/example77,Spatial,select_book_spatial,P1,1,0,0.5,0.5,0.0,0.0,,0.0,2,3.5616238117218018
Spatial/select_book_spatial/example77,Spatial,select_book_spatial,P2,1,0,0.5,0.5,0.0,0.0,,0.0,2,3.2599503993988037
Spatial/select_book_spatial/example77,Spatial,select_book_spatial,P3,1,0,0.0,0.5,0.0,0.0,,0.0,4,4.940237522125244
Spatial/select_book_spatial/example78,Spatial,select_book_spatial,P1,1,0,0.5,0.5,0.0,0.0,,0.0,2,3.7060813903808594
Spatial/select_book_spatial/example78,Spatial,select_book_spatial,P2,1,0,0.5,0.5,0.0,1.0,,0.5,1,3.925821542739868
Spatial/select_book_spatial/example78,Spatial,select_book_spatial,P3,1,0,0.5,0.5,0.0,0.0,,0.0,2,4.128341436386108
Spatial/select_book_spatial/example79,Spatial,select_book_spatial,P1,1,0,0.5,0.5,0.0,0.0,,0.0,2,3.5665576457977295
Spatial/select_book_spatial/example79,Spatial,select_book_spatial,P2,1,0,0.5,0.5,0.0,0.0,,0.0,2,2.659329652786255
Spatial/select_book_spatial/example79,Spatial,select_book_spatial,P3,1,0,0.0,0.5,0.0,0.0,,0.0,3,4.05117130279541
Spatial/select_book_spatial/example80,Spatial,select_book_spatial,P1,1,0,0.5,0.5,0.0,0.0,,0.0,2,3.621239185333252
Spatial/select_book_spatial/example80,Spatial,select_book_spatial,P2,1,0,0.5,0.5,0.0,1.0,,0.5,1,3.8731353282928467
Spatial/select_book_spatial/example80,Spatial,select_book_spatial,P3,1,0,0.0,0.5,0.0,0.0,,0.0,4,4.484278678894043
Spatial/select_book_spatial/example81,Spatial,select_book_spatial,P1,1,0,0.5,0.5,0.0,0.0,,0.0,2,3.8723864555358887
Spatial/select_book_spatial/example81,Spatial,select_book_spatial,P2,1,0,0.5,0.5,0.0,0.0,,0.0,2,3.643697500228882
Spatial/select_book_spatial/example81,Spatial,select_book_spatial,P3,1,0,0.5,0.5,0.0,0.0,,0.0,2,3.7144436836242676
Spatial/select_book_spatial/example82,Spatial,select_book_spatial,P1,1,0,0.5,0.5,0.0,0.0,,0.0,2,2.933281183242798
Spatial/select_book_spatial/example82,Spatial,select_book_spatial,P2,1,0,0.5,0.5,0.0,1.0,,0.5,1,3.2416319847106934
Spatial/select_book_spatial/example82,Spatial,select_book_spatial,P3,1,0,0.0,0.5,0.0,0.0,,0.0,3,3.572159767150879
Spatial/select_book_spatial/example84,Spatial,select_book_spatial,P1,1,0,0.5,0.5,0.0,0.0,,0.0,2,3.449337959289551
Spatial/select_book_spatial/example84,Spatial,select_book_spatial,P2,1,0,0.5,0.5,0.0,0.0,,0.0,2,3.269664764404297
Spatial/select_book_spatial/example84,Spatial,select_book_spatial,P3,1,0,0.0,0.5,0.0,0.0,,0.0,4,4.402468919754028
Spatial/select_book_spatial/example83,Spatial,select_book_spatial,P1,1,0,0.5,0.5,0.0,0.0,,0.0,2,3.3144304752349854
Spatial/select_book_spatial/example83,Spatial,select_book_spatial,P2,1,0,0.5,0.5,0.0,0.0,,0.0,2,3.3165111541748047
Spatial/select_book_spatial/example83,Spatial,select_book_spatial,P3,1,0,0.5,0.5,0.0,0.0,,0.0,2,3.4638965129852295
Spatial/select_book_spatial/example85,Spatial,select_book_spatial,P1,1,0,0.5,0.5,0.0,0.0,,0.0,2,3.265123128890991
Spatial/select_book_spatial/example85,Spatial,select_book_spatial,P2,1,0,0.5,0.5,0.0,0.0,,0.0,2,2.509815216064453
